cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,morphological_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.288485138508034,2.2951124078676752,0.008524782,0.03072686,0.008783683,0.008352832,0.009885062,0.0086046355,0.009172902,0.007825786,0.013259217,0.02020398,0.006559059,0.014376296,0.008568803,0.0062007774,0.00484265,0.050162088,0.009594616,0.011230239,0.013001139,0.0037214707,0.00629602,0.22004266,0.01167755,0.0068227127,0.013153857,0.031112034,0.06439977,0.025754303,0.24663612,0.12050811,0.04350003414222333,1360.0,0.16324819054761786,0.32737364742728164,False,True,True,True,True,True,True
