cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dev_size_importance,test_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,morphological_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
3.936687757422353,3.6156339901777,0.017661432,0.026574463,0.005428293,0.0142033,0.007832283,0.0064116763,0.0071034133,0.004189142,0.005372807,0.012577338,0.0074346536,0.0066306936,0.0122047635,0.006566687,0.0055146995,0.02068912,0.014574652,0.0068982565,0.008331912,0.0062810867,0.0041352855,0.0074165217,0.004943098,0.0035538822,0.008939791,0.013503397,0.0055431398,0.012174355,0.0072389664,0.004393176,0.0059077544,0.015122032,0.00302728,0.0042220047,0.0110749155,0.16283263,0.025251713,0.45332283,0.044916563,0.019943557738326366,2650.0,0.1814390268330657,0.16605621511617671,False,True,True,True,True,True,True
