cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.2196279818728675,3.0294838022933837,3.5799123998965086,0.014565202,0.063268356,0.0050456924,0.09120764,0.0119615095,0.013234898,0.004048345,0.010023999,0.011986184,0.010733744,0.009301559,0.007082426,0.009557634,0.008759767,0.0054897894,0.026608745,0.005552173,0.021462398,0.0068553477,0.0033972804,0.008813782,0.20232022,0.013107861,0.008055916,0.010751384,0.06610088,0.010459923,0.20654579,0.13370156,0.03821015222788567,1360.0,0.06265676642409593,0.07592970331932287,0.3235215629725554,bew,False,True,True,True,True,True,True
2.276136598810651,3.8688520378022013,3.2430296941151844,0.011065547,0.025248528,0.004714933,0.061966218,0.013771564,0.010080476,0.004185721,0.0069831125,0.014847362,0.017170219,0.0092396615,0.009882503,0.015046097,0.0034580831,0.007873987,0.036937185,0.007380698,0.025174122,0.012468746,0.004045932,0.012296637,0.22758958,0.014914098,0.0076092547,0.009964016,0.05257989,0.014437554,0.22415403,0.13491425,0.042384535713274094,940.0,0.07567565382561231,0.078600781887188,0.1603321247341453,btk,False,True,True,True,True,True,True
1.5952830165013803,5.714896070778549,7.244069426245669,0.017548282,0.022772582,0.0077267857,0.031352468,0.0033975393,0.0074267155,0.0026400439,0.005697565,0.027681444,0.0073674964,0.005797313,0.059503697,0.006706162,0.0051810388,0.0038115687,0.031806983,0.009503102,0.023979777,0.006947621,0.0041742786,0.010655662,0.39127234,0.0064045624,0.004723176,0.0064209746,0.03917962,0.007247925,0.16277817,0.0802951,0.03750027846619003,860.0,0.018054111725284185,0.10964201330851438,0.0809803332356017,ind,False,True,True,True,True,True,True
2.4261048946606136,3.1757158679317827,3.7291116363064845,0.0163149,0.03455269,0.0028684272,0.06768994,0.010170643,0.009486169,0.004149503,0.006006983,0.007993695,0.01777582,0.0073783756,0.00645428,0.01157256,0.009250502,0.0071717002,0.01604817,0.0054966784,0.020759087,0.008795705,0.004172652,0.011046456,0.23267496,0.008091695,0.008238909,0.0103568,0.063193545,0.011044322,0.23627102,0.14497378,0.019007680253840028,980.0,0.06026168575769565,0.08715848482665715,0.09713734419017882,jav,False,True,True,True,True,True,True
2.1400282981088616,3.175177048029095,3.137391139175058,0.014983034,0.07427257,0.024621207,0.052906923,0.008526552,0.007662301,0.0041438267,0.006327715,0.016101813,0.017368773,0.006435311,0.0110282125,0.008483352,0.0040708072,0.004532576,0.012758007,0.005541065,0.021359984,0.0073990137,0.0022486444,0.0068156905,0.24049206,0.007989867,0.007500042,0.01258416,0.048637528,0.010008423,0.22051644,0.13468412,0.03700810992104612,1540.0,0.09357954217805423,0.028731514226937545,0.06707910910652606,mad,False,True,True,True,True,True,True
2.5321146012287157,2.8634381723396616,2.742258141674446,0.019653305,0.03699155,0.0065374025,0.024705062,0.008160786,0.008300362,0.0028492252,0.008992238,0.009972123,0.008996727,0.008604974,0.0086925775,0.0037802432,0.006218907,0.0052876743,0.12550949,0.0057106735,0.025857087,0.01487994,0.003553023,0.005572145,0.34292766,0.011401413,0.0065533863,0.0121933045,0.038050976,0.009564553,0.15403917,0.076444,0.060022027045974355,1340.0,0.0744106108972183,0.0924114836414973,0.3948326191651472,mak,False,True,True,True,True,True,True
2.0981181461476215,3.7469812080307663,4.5471870415804645,0.043479867,0.02471538,0.012186518,0.032709617,0.0063935085,0.0075861714,0.0054161237,0.012449101,0.009552707,0.010180748,0.01916841,0.0096978145,0.0041524847,0.0070220158,0.0072663403,0.059806388,0.01546177,0.012377136,0.11502199,0.004689952,0.007943814,0.11241766,0.013077537,0.0066915536,0.012164878,0.04151558,0.02519511,0.18211684,0.17954299,0.048292404192287856,1400.0,0.09689536806613454,0.09507092085417579,0.2537969159300885,min,False,True,True,True,True,True,True
2.4091116398075916,2.3842793033587997,2.1187338534676714,0.025150275,0.086631864,0.006994507,0.043011993,0.0083478,0.0053720335,0.003348376,0.008869604,0.0074505014,0.031399533,0.007356209,0.0073122396,0.032740958,0.0072403424,0.008452489,0.036868226,0.0058018602,0.0236574,0.008717453,0.0041929213,0.0062218057,0.17702368,0.014396313,0.007533647,0.0066613546,0.06738499,0.017327176,0.20992775,0.124606684,0.033659575340952465,1360.0,0.09583741222389378,0.15377703629949546,0.1435970213870169,sun,False,True,True,True,True,True,True
