cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,morphological_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.1947056861555994,2.763719142195023,3.2556818841037525,0.014937809,0.07592706,0.0064289547,0.010814694,0.021136204,0.013275844,0.008678507,0.008670379,0.008727514,0.009195859,0.010314956,0.020580972,0.026402602,0.0040246462,0.0038045228,0.015888432,0.002601577,0.007201568,0.004913899,0.0023468132,0.0039775493,0.34631896,0.010741778,0.004506199,0.012906045,0.03093568,0.061709415,0.013784203,0.13672282,0.10252456,0.04287135567355397,1680.0,0.04464433876871035,0.15160544127664521,0.1431219558153983,bew,False,True,True,True,True,True,True
2.223522732717039,2.807104643107049,2.9154251387174197,0.009382861,0.062084723,0.005315492,0.0074439705,0.01599213,0.010294044,0.01063506,0.006310062,0.010590779,0.02426263,0.008242307,0.014873868,0.016694602,0.0048104995,0.004645987,0.03413098,0.006807285,0.009268366,0.0061782524,0.003107202,0.0049952855,0.28446355,0.010782079,0.0046686092,0.009382998,0.04857801,0.07588698,0.022967042,0.18316445,0.084039934,0.04357921792077635,860.0,0.0884146175090046,0.09601316139956535,0.14396691244141108,btk,False,True,True,True,True,True,True
1.5204947025262512,5.741771367837613,7.282300295129886,0.015590738,0.0077871657,0.009936735,0.016074026,0.0046529435,0.008070631,0.042277753,0.004736658,0.015826028,0.008531185,0.005519307,0.031393714,0.0076531516,0.0073634135,0.003374525,0.053545915,0.009900721,0.010297514,0.0060636234,0.0037386194,0.008306528,0.37482467,0.0073345057,0.0036600505,0.008440475,0.047608487,0.055245418,0.00645456,0.14052208,0.07526886,0.0303691315520563,1100.0,0.0466165752057989,0.0837947472780724,0.09068371992058098,ind,False,True,True,True,True,True,True
2.333295911366764,3.0956400634361456,3.6491602451233787,0.0091024125,0.06581701,0.007727161,0.009221043,0.0060711848,0.0044312864,0.011866067,0.005723265,0.003936831,0.016001882,0.00554354,0.006522824,0.0064670444,0.0045572678,0.004081735,0.009771186,0.004591767,0.0073344423,0.003982766,0.0016961622,0.003633098,0.44138056,0.005545661,0.0043366295,0.0019994497,0.012729314,0.050789524,0.016601767,0.16125645,0.10728069,0.06052748672818721,1140.0,0.06855788223941903,0.3090324652407209,0.1569066463918384,jav,False,True,True,True,True,True,True
2.0839873403896783,2.9955659650676822,3.4592896433966254,0.0062754005,0.10716534,0.008199259,0.008549526,0.011584525,0.012181582,0.047712527,0.004334804,0.010880051,0.01557483,0.0056376243,0.016357932,0.009027908,0.004965509,0.004764484,0.0066895583,0.009585162,0.008390009,0.005613648,0.0017723881,0.00750366,0.20672557,0.006703998,0.0051092342,0.011881369,0.07099614,0.06930953,0.014224288,0.19814725,0.10413692,0.04405508780543519,1500.0,0.083076896832467,0.08164723996415411,0.24051647086098094,mad,False,True,True,True,True,True,True
2.439840137074701,3.275535136956499,2.776128656865103,0.023802614,0.05643347,0.0068323226,0.009834221,0.012587262,0.014453864,0.009691296,0.00708731,0.006286396,0.008550301,0.008189353,0.007676185,0.0033506092,0.0043390496,0.005467207,0.034553166,0.003982314,0.0050009633,0.008948309,0.0024748757,0.0029138296,0.49375185,0.00856165,0.0048274924,0.014276611,0.005292768,0.050539516,0.012156531,0.12488129,0.04325735,0.05563100354898356,1160.0,0.06391291438883047,0.12794166442984325,0.18920099934399368,mak,False,True,True,True,True,True,True
2.1351895850952247,4.018275517704014,5.169837846588721,0.03813672,0.017780975,0.021485036,0.00681761,0.0042699603,0.0069640526,0.007109005,0.01156345,0.008368527,0.009811854,0.012941468,0.004543258,0.023920966,0.009414466,0.005771623,0.039592817,0.011940705,0.0067039467,0.05258448,0.0045355232,0.003749442,0.18580617,0.013075667,0.005066645,0.010606243,0.030430395,0.06831687,0.075891756,0.17309262,0.12970772,0.05728859276288225,1580.0,0.07352341269556907,0.24544947361349895,0.43676308465674774,min,False,True,True,True,True,True,True
2.2928129683019884,2.6143814851311786,3.0760289205795197,0.0107506355,0.14784579,0.0073920907,0.0058395755,0.006432044,0.006889681,0.009311094,0.0064459727,0.0058963923,0.15890338,0.0055110045,0.005660418,0.01923782,0.004283653,0.0051987367,0.014732271,0.007722611,0.004935215,0.008274464,0.0019633411,0.0020793579,0.19791684,0.008496164,0.004942108,0.0038289565,0.018973496,0.07050697,0.018970206,0.15366265,0.07739703,0.07569620055499343,1620.0,0.09657529773757452,0.19174728899629168,0.22213704564483888,sun,False,True,True,True,True,True,True
