cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dev_size_importance,test_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,morphological_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
3.940616817221541,3.6228830970925836,0.018061068,0.02497031,0.0055228444,0.015261194,0.0073735304,0.006908383,0.007567042,0.0056089447,0.00561687,0.013045837,0.006349823,0.0063782297,0.011711664,0.0060912026,0.0051981886,0.021956973,0.015044259,0.0072873407,0.008660499,0.006694889,0.004466016,0.007873914,0.005086246,0.0034871758,0.009044594,0.012389189,0.005495994,0.01305552,0.0074716522,0.0042630844,0.006064708,0.015975727,0.0030702509,0.0035963904,0.008474423,0.16250494,0.025780123,0.45011386,0.046477113,0.023521372904088244,3200.0,0.17707284248855926,0.17303234652375704,False,True,True,True,True,True,True
