cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,morphological_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.2881401522768106,2.35911983102895,0.023687659,0.045349233,0.0066484725,0.011598735,0.0075329086,0.009513976,0.028671075,0.006077975,0.009320458,0.009727366,0.008615717,0.01899919,0.0065629543,0.0047230264,0.004159228,0.028325325,0.0049808817,0.012612944,0.01671056,0.0036302707,0.004536328,0.32034117,0.013359269,0.006846331,0.007093031,0.020245628,0.06426854,0.019037956,0.18191388,0.094909914,0.04498689750958241,1160.0,0.16193807241714264,0.2937336020916385,False,True,True,True,True,True,True
