cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dev_size_importance,test_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,morphological_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
3.938303161356619,3.6150239373419835,0.01786498,0.024023952,0.0061750263,0.014296087,0.0070164045,0.0070952103,0.00702063,0.00554228,0.0059417943,0.011925273,0.0075940834,0.0069651753,0.012269992,0.0065135146,0.0051686275,0.024077272,0.014278062,0.0078504775,0.008213082,0.0064820037,0.0041110115,0.008038053,0.005284247,0.0037015073,0.008657247,0.0128330765,0.005662893,0.012075441,0.0074967192,0.003829249,0.006553081,0.014735517,0.0030810412,0.0036034728,0.009252144,0.16159877,0.025069237,0.4529097,0.045193635,0.026776931865095825,3600.0,0.1826271253473487,0.16689127816748892,False,True,True,True,True,True,True
