cv_rmse,test_source_btk_rmse,test_target_btk_rmse,test_source_bew_rmse,test_target_bew_rmse,test_source_mad_rmse,test_target_mad_rmse,test_source_mak_rmse,test_target_mak_rmse,test_source_min_rmse,test_target_min_rmse,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,morphological_importance,eta,n_estimators,test_source_rmse,test_target_rmse,cv_rmse_se,test_source_btk_rmse_se,test_target_btk_rmse_se,test_source_bew_rmse_se,test_target_bew_rmse_se,test_source_mad_rmse_se,test_target_mad_rmse_se,test_source_mak_rmse_se,test_target_mak_rmse_se,test_source_min_rmse_se,test_target_min_rmse_se,train_is_seen,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft,test_source_ind_rmse,test_target_ind_rmse,test_source_jav_rmse,test_target_jav_rmse,test_source_sun_rmse,test_target_sun_rmse,test_source_ind_rmse_se,test_target_ind_rmse_se,test_source_jav_rmse_se,test_target_jav_rmse_se,test_source_sun_rmse_se,test_target_sun_rmse_se
4.884022647310422,12.221719957894969,12.318505386921851,11.65225484143981,13.558507143008043,12.703017851615133,16.04472191401263,13.690468828213728,14.054593357138675,9.56164412795114,7.512685178046233,0.16407904,0.1787847,0.15211909,0.1505652,0.17411587,0.18033612,0.0,0.07315974269821403,740.0,11.965821121422957,12.697802595825486,0.16327051099552006,0.6489881451419335,0.7036157063991971,0.4278346224778733,0.6334775184621522,0.713492667804785,0.8020383875588091,0.2747358320084442,0.36682158747238996,0.39439884468265035,0.2060597790338494,True,False,False,True,False,False,False,False,,,,,,,,,,,,
3.96613940709364,,,,,,,,,,,0.112656035,0.21886663,0.080540106,0.08849476,0.09298156,0.29301015,0.11345075,0.05558217500125875,900.0,8.686396270011373,10.376274222321342,0.10579043600439376,,,,,,,,,,,False,False,False,True,False,False,False,False,11.743755516844695,14.64834810637986,6.608728430904394,6.066395674017744,7.706704862285031,10.414078886566422,0.5848402374731697,0.38806310217559586,0.5230569474346841,0.6273026376778613,1.0163935930614592,0.8311606528118164
