cv_rmse,test_source_btk_rmse,test_target_btk_rmse,test_source_bew_rmse,test_target_bew_rmse,test_source_mad_rmse,test_target_mad_rmse,test_source_mak_rmse,test_target_mak_rmse,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,eta,n_estimators,test_source_rmse,test_target_rmse,cv_rmse_se,test_source_btk_rmse_se,test_target_btk_rmse_se,test_source_bew_rmse_se,test_target_bew_rmse_se,test_source_mad_rmse_se,test_target_mad_rmse_se,test_source_mak_rmse_se,test_target_mak_rmse_se,train_is_seen,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft,test_source_ind_rmse,test_target_ind_rmse,test_source_jav_rmse,test_target_jav_rmse,test_source_min_rmse,test_target_min_rmse,test_source_sun_rmse,test_target_sun_rmse,test_source_ind_rmse_se,test_target_ind_rmse_se,test_source_jav_rmse_se,test_target_jav_rmse_se,test_source_min_rmse_se,test_target_min_rmse_se,test_source_sun_rmse_se,test_target_sun_rmse_se
3.138282951788728,12.14600549479951,12.669781706232094,10.511207098265324,11.32006118943725,10.702809293799032,16.697077763897987,17.271204649755852,17.929481794013206,0.251746,0.07670359,0.106719896,0.33220285,0.16734174,0.065285906,0.06040064898355738,820.0,12.657806634154928,14.654100613395135,0.021365054899653787,0.3719377125595987,0.4613381368455676,0.13096175451462994,0.12587917511777863,0.22364311718894714,0.22122085907385705,0.40038396702444945,0.4253182050917421,True,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
3.3286782113942115,,,,,,,,,0.101706445,0.07789341,0.12814619,0.21303125,0.16180757,0.31741512,0.06633105224531441,600.0,15.056112285906625,17.069442522466588,0.0776977956193439,,,,,,,,,False,False,False,True,False,False,False,False,18.00578036933877,21.442495833469046,13.23601520155511,11.777599720817836,15.694614635945715,18.261598482068536,13.288038936786904,16.796076053510937,1.0354677474145144,1.0125392635884445,0.5203368008649624,0.560356222134014,0.9684246357040883,1.015062117001965,0.8526685356670539,0.9223405210307687
