cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,morphological_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.2918992428979745,2.373783384145058,0.011566186,0.030108726,0.0061471905,0.0083993,0.011611721,0.007243821,0.040462848,0.007283469,0.013968868,0.023371702,0.007702429,0.013259958,0.011192173,0.0047798962,0.004765708,0.038066216,0.006513214,0.016554812,0.011056108,0.004878305,0.006879834,0.19212557,0.0072292113,0.008360578,0.0076039294,0.012010662,0.06524048,0.014249258,0.21438877,0.19297907,0.04848668760524516,1420.0,0.17167558942932973,0.2351368028114988,False,True,True,True,True,True,True
