cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,morphological_importance,scriptural_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.1765567656045546,2.815378149277796,3.5820093026763353,0.018002648,0.12102326,0.010144567,0.007033634,0.02338185,0.0068646483,0.006912166,0.010299667,0.00851925,0.0073465006,0.016704017,0.006393004,0.0112756565,0.0073246458,0.0043846588,0.030197311,0.003824922,0.006173665,0.0033320815,0.0025683935,0.007064956,0.18897149,0.009987109,0.0089086555,0.01239427,0.025247116,0.004724878,0.06732055,0.0089128,0.15560167,0.19915998,0.0635146412705509,1440.0,0.032022553011768276,0.2540415285608795,0.30662104933299655,bew,False,True,True,True,True,True,True
2.2125680564038905,3.0100218112257093,2.864811797151385,0.019881673,0.05424128,0.0075650727,0.006255618,0.019414306,0.0056774584,0.0045427545,0.0052109817,0.012304511,0.013715523,0.008143252,0.010302792,0.039384443,0.0048017735,0.006388282,0.05419474,0.009213349,0.0081046615,0.005470479,0.003097739,0.004595783,0.2254849,0.009630358,0.008406343,0.0069976947,0.02387898,0.010680493,0.06780828,0.013614166,0.17282173,0.15817064,0.03790355978524753,1120.0,0.08445690410940195,0.13463410195276254,0.18411056344735272,btk,False,True,True,True,True,True,True
1.5151608209439043,5.6768266035453205,7.457094751900021,0.023616385,0.007844803,0.011224015,0.01218534,0.016634151,0.005701547,0.01663654,0.0050787027,0.042261317,0.008539212,0.007521455,0.008772621,0.007503449,0.007698091,0.0033041346,0.061129898,0.012671183,0.009289989,0.0039608013,0.003452689,0.016297203,0.26510343,0.0088821445,0.003793755,0.009506217,0.04240246,0.029904757,0.064915396,0.0065095373,0.14513275,0.13252604,0.04154767580444137,520.0,0.044440124306883516,0.08033498832954088,0.09793362469708408,ind,False,True,True,True,True,True,True
2.2996806954646374,3.8719182981676226,3.3379312577232083,0.012946824,0.047120344,0.005626246,0.006177733,0.012166878,0.01115671,0.00844069,0.0062043564,0.0054143555,0.0059450567,0.008991805,0.006176854,0.009509435,0.00495037,0.004660554,0.030401792,0.0061543537,0.008418657,0.004870224,0.002510347,0.00740621,0.25806385,0.005508007,0.0077004135,0.0047351914,0.00735242,0.0059544113,0.050816923,0.011826554,0.196055,0.23673744,0.05549905468122338,960.0,0.04951148335232714,0.24796108360628213,0.16279669235313515,jav,False,True,True,True,True,True,True
2.0456335725243564,3.069037558909036,2.8153791245733966,0.014223347,0.08854443,0.0059358627,0.0060224733,0.025405113,0.017057152,0.013491675,0.0047965404,0.017656613,0.012405658,0.009542845,0.010500355,0.040073503,0.007922405,0.0036641273,0.0077166916,0.011547146,0.007875565,0.006222957,0.0021192753,0.0058701825,0.1358308,0.0067880997,0.005769399,0.01803741,0.03878547,0.010206326,0.06528573,0.010069483,0.19151682,0.19911654,0.060977612324304896,1420.0,0.10574588478805677,0.13777723048340307,0.19646248462282956,mad,False,True,True,True,True,True,True
2.4055510090325205,3.268095481410674,3.3498842786272873,0.022581145,0.071930006,0.0070934435,0.008495999,0.022726646,0.013515644,0.008966711,0.0088173505,0.011829439,0.009239703,0.010607718,0.0058772075,0.0069780177,0.0059305276,0.0053524,0.08211158,0.004724811,0.0044454318,0.0062679546,0.00253832,0.005685526,0.33610022,0.009824772,0.009530147,0.020497253,0.005107356,0.002059294,0.05647536,0.011252881,0.12961084,0.09382628,0.053827730282749585,1220.0,0.041621416804322735,0.13154476059754597,0.3760089899822035,mak,False,True,True,True,True,True,True
2.11852426658952,3.861544047991875,5.642967749475604,0.024221968,0.017867438,0.010445684,0.007949879,0.0072421455,0.0049379906,0.005488503,0.011679122,0.0076176524,0.009508586,0.02783602,0.0076247426,0.0071846447,0.008132329,0.0050573754,0.04737352,0.015163002,0.004732684,0.09171611,0.0036512767,0.003952158,0.11897029,0.011214425,0.007908436,0.006879325,0.027933419,0.01237415,0.053279378,0.04685654,0.15355787,0.23164336,0.05126182856162202,1480.0,0.07343379734378938,0.17195853440139777,0.43416171204188836,min,False,True,True,True,True,True,True
2.2752959524574345,2.3311226040888284,3.0622527662096823,0.014409366,0.1573865,0.00631076,0.00513338,0.016928665,0.0074053193,0.004619877,0.0063736076,0.0042704856,0.034941334,0.008648038,0.004820393,0.14323567,0.0064062723,0.0054085357,0.015995488,0.0051750303,0.0048958967,0.0069202245,0.0022778998,0.005449556,0.12801191,0.0075599095,0.0064206994,0.0032673806,0.018630711,0.01182199,0.06385525,0.012490048,0.14885688,0.13207296,0.061718068065236206,1600.0,0.08533147087730683,0.16953335111386195,0.28878604227243176,sun,False,True,True,True,True,True,True
