cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.597741337297836,2.5540028440897373,0.011637692,0.044745736,0.010164758,0.014000928,0.019140681,0.015024026,0.008792008,0.010425475,0.013223561,0.007213995,0.017837469,0.03327243,0.0016075673,0.0051554986,0.0045012324,0.0613997,0.012734806,0.017543945,0.018968778,0.0042212433,0.010705621,0.067740664,0.008801997,0.007697402,0.004571984,0.09685406,0.013211146,0.25149757,0.2073081,0.0729084020530452,2750.0,0.23726485772734057,0.45974605406760266,False,True,True,True,True,True,True
