cv_rmse,test_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,morphological_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_rmse_se,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.2718637145645872,2.401939312259148,0.023404825,0.045544147,0.00700059,0.010535342,0.008267483,0.009142171,0.029271025,0.006841722,0.007647046,0.013738749,0.008779618,0.02150114,0.006763608,0.005952683,0.0045230333,0.024189893,0.005045477,0.010518697,0.020562898,0.0038124498,0.005158055,0.299452,0.012518367,0.0066925837,0.006850157,0.02163202,0.067070186,0.030361902,0.18406186,0.09316023,0.053294232430211176,940.0,0.16425298478364797,0.33282653435680304,False,True,True,True,True,True,True
