cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.220148100591372,3.0145329063261253,3.6434022976591556,0.014993718,0.06347395,0.004923562,0.09103198,0.011978167,0.01324611,0.0043176585,0.010013084,0.011448386,0.009312594,0.009229119,0.006904551,0.011774633,0.007815454,0.0064646974,0.025936663,0.0054718815,0.018719818,0.006987517,0.0033612237,0.008565003,0.19702896,0.013553035,0.008359991,0.012769302,0.066989526,0.010494279,0.20647569,0.13835946,0.03550322126108193,1480.0,0.06354486430817348,0.06528499694942233,0.3467417446972629,bew,False,True,True,True,True,True,True
2.2588818818066856,3.811058826995127,3.204256051111274,0.010682853,0.02520876,0.004424191,0.06337463,0.012877415,0.011838438,0.0044040265,0.006712997,0.01630721,0.016159518,0.010501707,0.006860654,0.020059403,0.0050585265,0.007128542,0.05098957,0.008657142,0.023579229,0.014809981,0.004617189,0.00919192,0.19937989,0.01360397,0.008063546,0.00955704,0.059180636,0.01451491,0.23621897,0.1260371,0.03510620143933045,700.0,0.06269686102139155,0.06701345688416209,0.20357029136067123,btk,False,True,True,True,True,True,True
1.5927753877475896,5.7341279695888465,7.278942888851849,0.017325541,0.022451226,0.008283419,0.03382481,0.0037951372,0.0084830765,0.002477162,0.0055369427,0.0282452,0.0075258063,0.0056264987,0.04964436,0.0067676217,0.0058199656,0.0037159943,0.034100387,0.009369547,0.022501122,0.0073623345,0.003953808,0.0102299955,0.3917126,0.0063110753,0.004542046,0.0066668065,0.041952576,0.0076258876,0.16477974,0.07936935,0.03515875929429767,980.0,0.017270336910659163,0.10033106875843414,0.09404360569417002,ind,False,True,True,True,True,True,True
2.413814456455003,3.3138292668032756,3.6831613003034365,0.011007388,0.032019157,0.002481618,0.044567555,0.008428138,0.0055314186,0.003483472,0.006701169,0.007404741,0.035922483,0.007849021,0.005782315,0.0051155975,0.0065558767,0.006283263,0.028661346,0.0045951544,0.021238875,0.009025642,0.0036309462,0.010664716,0.25300223,0.008401072,0.0077920235,0.010430442,0.04033608,0.009066288,0.2259969,0.17802507,0.0487472570359317,880.0,0.05336294823609654,0.1375579042696515,0.10579521625054851,jav,False,True,True,True,True,True,True
2.1393153130184652,3.1844461144574203,3.183763119356641,0.017762672,0.07783516,0.026965354,0.052391596,0.008450629,0.0072154505,0.0037205666,0.005863603,0.013448754,0.017171264,0.0073183714,0.01212181,0.009883352,0.0043507954,0.0049993917,0.017745808,0.0049927365,0.02281734,0.0067789494,0.0023838154,0.0067751706,0.23299634,0.007862315,0.0069041783,0.01124495,0.049428456,0.010526417,0.2184772,0.13156757,0.03353811392625179,1580.0,0.09548892345778547,0.03723135260929787,0.1517754214736284,mad,False,True,True,True,True,True,True
2.534589788194796,2.8735630022228063,2.769157381343767,0.016677974,0.038427986,0.006259653,0.02417638,0.009470657,0.012532416,0.0034894166,0.008788487,0.0095219035,0.008589821,0.009064495,0.009551177,0.004532701,0.006466811,0.006401458,0.10185629,0.0065367566,0.027583316,0.013508698,0.0042348835,0.0066495193,0.35221323,0.011680765,0.00645954,0.01343603,0.04198365,0.010417494,0.15818751,0.07130099,0.04919209231453851,1060.0,0.07253907621932083,0.05975366212601849,0.4018869926049225,mak,False,True,True,True,True,True,True
2.087102515923982,3.770309831443832,4.438461617716454,0.04215672,0.024083544,0.010541202,0.035652407,0.0063305693,0.008692521,0.005483924,0.012151381,0.012330267,0.008733535,0.018875265,0.007046153,0.0020307198,0.007962856,0.006971645,0.07357632,0.013396168,0.012609089,0.104336426,0.005119239,0.0077413977,0.10938152,0.013036922,0.00787736,0.013216113,0.042667083,0.02619698,0.18742016,0.17438251,0.04606866840465869,1500.0,0.09307536026767867,0.1343989739413287,0.174997946035506,min,False,True,True,True,True,True,True
2.407861186321619,2.3095866180972906,2.2215749660168918,0.026667127,0.08501097,0.0077755796,0.04356583,0.01107247,0.0056485673,0.0036556255,0.009189843,0.0073533296,0.03921451,0.007436654,0.0076796226,0.02241987,0.007552244,0.008454017,0.03518399,0.0067172386,0.02440412,0.009157474,0.0055180425,0.006664717,0.15582642,0.014430034,0.008006724,0.006367204,0.076563485,0.01719496,0.21478793,0.1264814,0.040389738656586655,1000.0,0.09557590622937555,0.13514324923708745,0.24210906701477092,sun,False,True,True,True,True,True,True
